Itemset,Size,Support_Count,Support_Percentage,Support_Decimal
"('JUMBO BAG OWLS', 'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI')",3,115,0.8173418621179815,0.008173418621179816
"('JUMBO BAG OWLS', 'JUMBO STORAGE BAG SUKI')",2,252,1.791044776119403,0.01791044776119403
"('RED TOADSTOOL LED NIGHT LIGHT',)",1,529,3.7597725657427152,0.03759772565742715
"('RED TOADSTOOL LED NIGHT LIGHT', 'ROUND SNACK BOXES SET OF4 WOODLAND')",2,105,0.7462686567164178,0.007462686567164179
"('POSTAGE', 'RED TOADSTOOL LED NIGHT LIGHT')",2,145,1.0305614783226724,0.010305614783226724
"('HAND WARMER SCOTTY DOG DESIGN',)",1,531,3.7739872068230276,0.037739872068230276
"('HAND WARMER SCOTTY DOG DESIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,119,0.845771144278607,0.00845771144278607
"('CHOCOLATE HOT WATER BOTTLE', 'HAND WARMER SCOTTY DOG DESIGN')",2,122,0.867093105899076,0.00867093105899076
"('HAND WARMER SCOTTY DOG DESIGN', 'SCOTTIE DOG HOT WATER BOTTLE')",2,152,1.0803127221037667,0.010803127221037668
"('HAND WARMER OWL DESIGN', 'HAND WARMER SCOTTY DOG DESIGN')",2,299,2.125088841506752,0.02125088841506752
"('PLASTERS IN TIN WOODLAND ANIMALS',)",1,532,3.7810945273631837,0.03781094527363184
"('PLASTERS IN TIN VINTAGE PAISLEY', 'PLASTERS IN TIN WOODLAND ANIMALS')",2,192,1.3646055437100213,0.013646055437100213
"('PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN VINTAGE PAISLEY', 'PLASTERS IN TIN WOODLAND ANIMALS')",3,113,0.8031272210376688,0.008031272210376687
"('PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS')",2,242,1.7199715707178393,0.017199715707178393
"('PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN WOODLAND ANIMALS')",3,145,1.0305614783226724,0.010305614783226724
"('PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN WOODLAND ANIMALS')",2,275,1.9545131485429992,0.01954513148542999
"('ROUND SNACK BOXES SET OF 4 FRUITS',)",1,533,3.788201847903341,0.03788201847903341
"('POSTAGE', 'ROUND SNACK BOXES SET OF 4 FRUITS')",2,105,0.7462686567164178,0.007462686567164179
"('LUNCH BAG WOODLAND', 'ROUND SNACK BOXES SET OF 4 FRUITS')",2,108,0.767590618336887,0.00767590618336887
"('LUNCH BAG RED SPOTTY', 'ROUND SNACK BOXES SET OF 4 FRUITS')",2,115,0.8173418621179815,0.008173418621179816
"('LUNCH BAG SPACEBOY DESIGN', 'ROUND SNACK BOXES SET OF 4 FRUITS')",2,118,0.8386638237384506,0.008386638237384506
"('LUNCH BAG SUKI  DESIGN', 'ROUND SNACK BOXES SET OF 4 FRUITS')",2,122,0.867093105899076,0.00867093105899076
"('ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND')",2,241,1.7128642501776832,0.01712864250177683
"('PLASTERS IN TIN VINTAGE PAISLEY',)",1,537,3.816631130063966,0.03816631130063966
"('PLASTERS IN TIN VINTAGE PAISLEY', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,103,0.7320540156361052,0.007320540156361052
"('PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN VINTAGE PAISLEY')",2,194,1.378820184790334,0.013788201847903341
"('PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN VINTAGE PAISLEY')",3,117,0.8315565031982943,0.008315565031982943
"('PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN VINTAGE PAISLEY')",2,237,1.6844349680170574,0.016844349680170574
"('LADIES & GENTLEMEN METAL SIGN',)",1,538,3.823738450604122,0.03823738450604122
"('BATHROOM METAL SIGN', 'LADIES & GENTLEMEN METAL SIGN')",2,118,0.8386638237384506,0.008386638237384506
"('COOK WITH WINE METAL SIGN', 'LADIES & GENTLEMEN METAL SIGN')",2,145,1.0305614783226724,0.010305614783226724
"('LADIES & GENTLEMEN METAL SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,163,1.1584932480454868,0.011584932480454868
"('LADIES & GENTLEMEN METAL SIGN', 'PLEASE ONE PERSON METAL SIGN')",2,168,1.1940298507462688,0.011940298507462687
"('GIN + TONIC DIET METAL SIGN', 'LADIES & GENTLEMEN METAL SIGN')",2,171,1.2153518123667377,0.012153518123667377
"('HAND OVER THE CHOCOLATE   SIGN', 'LADIES & GENTLEMEN METAL SIGN')",2,185,1.3148542999289268,0.013148542999289269
"('HAND OVER THE CHOCOLATE   SIGN', 'LADIES & GENTLEMEN METAL SIGN', 'NO SINGING METAL SIGN')",3,105,0.7462686567164178,0.007462686567164179
"('LADIES & GENTLEMEN METAL SIGN', 'NO SINGING METAL SIGN')",2,190,1.3503909026297085,0.013503909026297086
"('WOODLAND CHARLOTTE BAG',)",1,541,3.8450604122245915,0.038450604122245914
"('JUMBO STORAGE BAG SUKI', 'WOODLAND CHARLOTTE BAG')",2,100,0.7107320540156361,0.007107320540156361
"('LUNCH BAG SUKI  DESIGN', 'WOODLAND CHARLOTTE BAG')",2,101,0.7178393745557924,0.007178393745557924
"('LUNCH BAG CARS BLUE', 'WOODLAND CHARLOTTE BAG')",2,104,0.7391613361762616,0.0073916133617626155
"('ROUND SNACK BOXES SET OF4 WOODLAND', 'WOODLAND CHARLOTTE BAG')",2,104,0.7391613361762616,0.0073916133617626155
"('LUNCH BAG  BLACK SKULL.', 'WOODLAND CHARLOTTE BAG')",2,110,0.7818052594171997,0.007818052594171997
"('LUNCH BAG SPACEBOY DESIGN', 'WOODLAND CHARLOTTE BAG')",2,111,0.7889125799573561,0.00788912579957356
"('LUNCH BAG RED SPOTTY', 'WOODLAND CHARLOTTE BAG')",2,122,0.867093105899076,0.00867093105899076
"('POSTAGE', 'WOODLAND CHARLOTTE BAG')",2,122,0.867093105899076,0.00867093105899076
"('LUNCH BAG WOODLAND', 'WOODLAND CHARLOTTE BAG')",2,140,0.9950248756218906,0.009950248756218905
"('RED SPOTTY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG')",2,224,1.5920398009950247,0.015920398009950248
"('HAND WARMER OWL DESIGN',)",1,544,3.8663823738450604,0.038663823738450606
"('HAND WARMER OWL DESIGN', ""PAPER CHAIN KIT 50'S CHRISTMAS"")",2,102,0.7249466950959489,0.007249466950959489
"('HAND WARMER OWL DESIGN', 'SCOTTIE DOG HOT WATER BOTTLE')",2,103,0.7320540156361052,0.007320540156361052
"('CHOCOLATE HOT WATER BOTTLE', 'HAND WARMER OWL DESIGN')",2,110,0.7818052594171997,0.007818052594171997
"('HAND WARMER OWL DESIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,112,0.7960199004975124,0.007960199004975124
"('JUMBO STORAGE BAG SKULLS',)",1,546,3.880597014925373,0.03880597014925373
"('JUMBO STORAGE BAG SKULLS', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,101,0.7178393745557924,0.007178393745557924
"('JUMBO STORAGE BAG SKULLS', 'LUNCH BAG CARS BLUE')",2,102,0.7249466950959489,0.007249466950959489
"('JUMBO STORAGE BAG SKULLS', 'LUNCH BAG RED SPOTTY')",2,120,0.8528784648187633,0.008528784648187633
"('JUMBO STORAGE BAG SKULLS', 'LUNCH BAG SUKI  DESIGN')",2,128,0.9097370291400142,0.009097370291400142
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SKULLS')",2,129,0.9168443496801706,0.009168443496801706
"('JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO STORAGE BAG SKULLS')",2,132,0.9381663113006397,0.009381663113006396
"('JUMBO STORAGE BAG SKULLS', 'LUNCH BAG  BLACK SKULL.')",2,167,1.1869225302061124,0.011869225302061123
"('JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SKULLS')",2,167,1.1869225302061124,0.011869225302061123
"('JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI')",3,100,0.7107320540156361,0.007107320540156361
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO STORAGE BAG SKULLS')",2,170,1.2082444918265813,0.012082444918265814
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI')",3,106,0.7533759772565742,0.007533759772565742
"('JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SKULLS')",2,174,1.236673773987207,0.012366737739872069
"('JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI')",3,117,0.8315565031982943,0.008315565031982943
"('JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS')",2,181,1.2864250177683012,0.012864250177683013
"('JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI')",3,104,0.7391613361762616,0.0073916133617626155
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SKULLS')",2,183,1.300639658848614,0.01300639658848614
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI')",3,124,0.8813077469793886,0.008813077469793887
"('JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI')",2,273,1.9402985074626864,0.019402985074626865
"('RED GINGHAM ROSE JEWELLERY BOX',)",1,553,3.9303482587064673,0.039303482587064675
"('RED GINGHAM ROSE JEWELLERY BOX', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,149,1.0589907604832978,0.010589907604832978
"('GRAND CHOCOLATECANDLE',)",1,559,3.972992181947406,0.03972992181947406
"('GRAND CHOCOLATECANDLE', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,174,1.236673773987207,0.012366737739872069
"('COLOUR GLASS T-LIGHT HOLDER HANGING',)",1,561,3.9872068230277184,0.03987206823027718
"('COLOUR GLASS T-LIGHT HOLDER HANGING', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,182,1.2935323383084576,0.012935323383084577
"('ROUND SNACK BOXES SET OF4 WOODLAND',)",1,561,3.9872068230277184,0.03987206823027718
"('LUNCH BAG SPACEBOY DESIGN', 'ROUND SNACK BOXES SET OF4 WOODLAND')",2,103,0.7320540156361052,0.007320540156361052
"('LUNCH BAG RED SPOTTY', 'ROUND SNACK BOXES SET OF4 WOODLAND')",2,109,0.7746979388770434,0.007746979388770434
"('LUNCH BAG SUKI  DESIGN', 'ROUND SNACK BOXES SET OF4 WOODLAND')",2,121,0.8599857853589197,0.008599857853589197
"('LUNCH BAG WOODLAND', 'ROUND SNACK BOXES SET OF4 WOODLAND')",2,141,1.0021321961620469,0.010021321961620469
"('POSTAGE', 'ROUND SNACK BOXES SET OF4 WOODLAND')",2,169,1.201137171286425,0.01201137171286425
"('PINK BLUE FELT CRAFT TRINKET BOX',)",1,562,3.994314143567875,0.03994314143567875
"('PINK BLUE FELT CRAFT TRINKET BOX', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,115,0.8173418621179815,0.008173418621179816
"('FELTCRAFT BUTTERFLY HEARTS', 'PINK BLUE FELT CRAFT TRINKET BOX')",2,155,1.1016346837242361,0.01101634683724236
"('FELTCRAFT BUTTERFLY HEARTS', 'PINK BLUE FELT CRAFT TRINKET BOX', 'PINK CREAM FELT CRAFT TRINKET BOX')",3,112,0.7960199004975124,0.007960199004975124
"('FELTCRAFT 6 FLOWER FRIENDS', 'PINK BLUE FELT CRAFT TRINKET BOX')",2,160,1.1371712864250179,0.011371712864250177
"('FELTCRAFT 6 FLOWER FRIENDS', 'PINK BLUE FELT CRAFT TRINKET BOX', 'PINK CREAM FELT CRAFT TRINKET BOX')",3,116,0.8244491826581379,0.00824449182658138
"('PINK BLUE FELT CRAFT TRINKET BOX', 'PINK CREAM FELT CRAFT TRINKET BOX')",2,347,2.466240227434257,0.024662402274342573
"('WOOD 2 DRAWER CABINET WHITE FINISH',)",1,578,4.1080312722103765,0.041080312722103766
"('RED HANGING HEART T-LIGHT HOLDER', 'WOOD 2 DRAWER CABINET WHITE FINISH')",2,106,0.7533759772565742,0.007533759772565742
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD 2 DRAWER CABINET WHITE FINISH')",2,272,1.9331911869225302,0.019331911869225303
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH')",3,156,1.1087420042643923,0.011087420042643924
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH')",4,122,0.867093105899076,0.00867093105899076
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE', 'WOODEN PICTURE FRAME WHITE FINISH')",5,114,0.810234541577825,0.00810234541577825
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE', 'WOODEN PICTURE FRAME WHITE FINISH')",4,137,0.9737029140014215,0.009737029140014215
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE')",3,163,1.1584932480454868,0.011584932480454868
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE')",4,131,0.9310589907604833,0.009310589907604833
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH')",3,174,1.236673773987207,0.012366737739872069
"('WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH')",2,278,1.9758351101634684,0.019758351101634684
"('WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH')",3,208,1.4783226723525231,0.014783226723525231
"('WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE', 'WOODEN PICTURE FRAME WHITE FINISH')",4,191,1.357498223169865,0.01357498223169865
"('WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE', 'WOODEN PICTURE FRAME WHITE FINISH')",3,232,1.6488983653162759,0.01648898365316276
"('WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE')",2,297,2.110874200426439,0.02110874200426439
"('WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE')",3,224,1.5920398009950247,0.015920398009950248
"('WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH')",2,353,2.5088841506751955,0.025088841506751954
"('VINTAGE HEADS AND TAILS CARD GAME',)",1,581,4.129353233830846,0.04129353233830846
"('VINTAGE HEADS AND TAILS CARD GAME', 'VINTAGE SNAP CARDS')",2,334,2.3738450604122248,0.023738450604122247
"('RED SPOTTY CHARLOTTE BAG',)",1,585,4.157782515991471,0.04157782515991471
"('JUMBO BAG STRAWBERRY', 'RED SPOTTY CHARLOTTE BAG')",2,107,0.7604832977967306,0.007604832977967307
"('LUNCH BAG WOODLAND', 'RED SPOTTY CHARLOTTE BAG')",2,113,0.8031272210376688,0.008031272210376687
"('JUMBO STORAGE BAG SUKI', 'RED SPOTTY CHARLOTTE BAG')",2,118,0.8386638237384506,0.008386638237384506
"('JUMBO BAG PINK WITH WHITE SPOTS', 'RED SPOTTY CHARLOTTE BAG')",2,118,0.8386638237384506,0.008386638237384506
"('LUNCH BAG SPACEBOY DESIGN', 'RED SPOTTY CHARLOTTE BAG')",2,122,0.867093105899076,0.00867093105899076
"('LUNCH BAG SUKI  DESIGN', 'RED SPOTTY CHARLOTTE BAG')",2,122,0.867093105899076,0.00867093105899076
"('RED SPOTTY CHARLOTTE BAG', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,123,0.8742004264392323,0.008742004264392323
"('LUNCH BAG  BLACK SKULL.', 'RED SPOTTY CHARLOTTE BAG')",2,124,0.8813077469793886,0.008813077469793887
"('LUNCH BAG PINK RETROSPOT', 'RED SPOTTY CHARLOTTE BAG')",2,132,0.9381663113006397,0.009381663113006396
"('LUNCH BAG CARS BLUE', 'RED SPOTTY CHARLOTTE BAG')",2,134,0.9523809523809524,0.009523809523809525
"('PACK OF 72 RETRO SPOT CAKE CASES', 'RED SPOTTY CHARLOTTE BAG')",2,141,1.0021321961620469,0.010021321961620469
"('LUNCH BAG RED SPOTTY', 'RED SPOTTY CHARLOTTE BAG')",2,210,1.4925373134328357,0.014925373134328358
"('PAPER CHAIN KIT VINTAGE CHRISTMAS',)",1,586,4.164889836531628,0.041648898365316274
"(""PAPER CHAIN KIT 50'S CHRISTMAS"", 'PAPER CHAIN KIT VINTAGE CHRISTMAS')",2,269,1.911869225302061,0.01911869225302061
"('RED RETROSPOT CAKE STAND',)",1,587,4.171997157071784,0.04171997157071784
"('RED RETROSPOT CAKE STAND', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,121,0.8599857853589197,0.008599857853589197
"('PACK OF 72 RETRO SPOT CAKE CASES', 'RED RETROSPOT CAKE STAND')",2,122,0.867093105899076,0.00867093105899076
"('RED RETROSPOT CAKE STAND', 'REGENCY CAKESTAND 3 TIER')",2,228,1.62046908315565,0.0162046908315565
"('DOOR MAT UNION FLAG',)",1,596,4.235963041933191,0.04235963041933191
"('DOOR MAT UNION FLAG', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,168,1.1940298507462688,0.011940298507462687
"('PAPER BUNTING RETRO SPOTS',)",1,598,4.250177683013504,0.04250177683013504
"('PAPER BUNTING RETRO SPOTS', 'SET/20 RED SPOTTY PAPER NAPKINS')",2,102,0.7249466950959489,0.007249466950959489
"('PAPER BUNTING RETRO SPOTS', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,104,0.7391613361762616,0.0073916133617626155
"('PACK OF 72 RETRO SPOT CAKE CASES', 'PAPER BUNTING RETRO SPOTS')",2,140,0.9950248756218906,0.009950248756218905
"('NO SINGING METAL SIGN',)",1,599,4.25728500355366,0.042572850035536604
"('NO SINGING METAL SIGN', 'STRAWBERRY CERAMIC TRINKET BOX')",2,104,0.7391613361762616,0.0073916133617626155
"('BATHROOM METAL SIGN', 'NO SINGING METAL SIGN')",2,127,0.9026297085998579,0.009026297085998579
"('COOK WITH WINE METAL SIGN', 'NO SINGING METAL SIGN')",2,173,1.2295664534470503,0.012295664534470504
"('COOK WITH WINE METAL SIGN', 'GIN + TONIC DIET METAL SIGN', 'NO SINGING METAL SIGN')",3,104,0.7391613361762616,0.0073916133617626155
"('COOK WITH WINE METAL SIGN', 'HAND OVER THE CHOCOLATE   SIGN', 'NO SINGING METAL SIGN')",3,104,0.7391613361762616,0.0073916133617626155
"('NO SINGING METAL SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,184,1.3077469793887706,0.013077469793887705
"('NO SINGING METAL SIGN', 'PLEASE ONE PERSON METAL SIGN')",2,193,1.3717128642501777,0.013717128642501776
"('GIN + TONIC DIET METAL SIGN', 'NO SINGING METAL SIGN', 'PLEASE ONE PERSON METAL SIGN')",3,102,0.7249466950959489,0.007249466950959489
"('GIN + TONIC DIET METAL SIGN', 'NO SINGING METAL SIGN')",2,220,1.5636105188343994,0.015636105188343994
"('GIN + TONIC DIET METAL SIGN', 'HAND OVER THE CHOCOLATE   SIGN', 'NO SINGING METAL SIGN')",3,127,0.9026297085998579,0.009026297085998579
"('HAND OVER THE CHOCOLATE   SIGN', 'NO SINGING METAL SIGN')",2,246,1.7484008528784647,0.017484008528784647
"('PLASTERS IN TIN CIRCUS PARADE',)",1,600,4.264392324093817,0.042643923240938165
"('PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY')",2,288,2.046908315565032,0.02046908315565032
"('PLASTERS IN TIN SPACEBOY',)",1,608,4.321250888415067,0.04321250888415067
"('PLASTERS IN TIN SPACEBOY', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,102,0.7249466950959489,0.007249466950959489
"('LUNCH BAG SPACEBOY DESIGN', 'PLASTERS IN TIN SPACEBOY')",2,125,0.8884150675195452,0.008884150675195452
"('RECYCLING BAG RETROSPOT',)",1,609,4.328358208955224,0.04328358208955224
"('JUMBO BAG STRAWBERRY', 'RECYCLING BAG RETROSPOT')",2,103,0.7320540156361052,0.007320540156361052
"('LUNCH BAG CARS BLUE', 'RECYCLING BAG RETROSPOT')",2,106,0.7533759772565742,0.007533759772565742
"('JUMBO STORAGE BAG SUKI', 'RECYCLING BAG RETROSPOT')",2,112,0.7960199004975124,0.007960199004975124
"('RECYCLING BAG RETROSPOT', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,114,0.810234541577825,0.00810234541577825
"('JUMBO BAG PINK WITH WHITE SPOTS', 'RECYCLING BAG RETROSPOT')",2,116,0.8244491826581379,0.00824449182658138
"('JUMBO SHOPPER VINTAGE RED PAISLEY', 'RECYCLING BAG RETROSPOT')",2,116,0.8244491826581379,0.00824449182658138
"('LUNCH BAG SUKI  DESIGN', 'RECYCLING BAG RETROSPOT')",2,118,0.8386638237384506,0.008386638237384506
"('LUNCH BAG RED SPOTTY', 'RECYCLING BAG RETROSPOT')",2,120,0.8528784648187633,0.008528784648187633
"('LUNCH BAG SPACEBOY DESIGN', 'RECYCLING BAG RETROSPOT')",2,135,0.9594882729211088,0.009594882729211088
"('JUMBO BAG RED RETROSPOT', 'RECYCLING BAG RETROSPOT')",2,137,0.9737029140014215,0.009737029140014215
"('PACK OF 60 DINOSAUR CAKE CASES',)",1,610,4.33546552949538,0.0433546552949538
"('PACK OF 60 DINOSAUR CAKE CASES', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,112,0.7960199004975124,0.007960199004975124
"('PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",2,237,1.6844349680170574,0.016844349680170574
"('72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",3,105,0.7462686567164178,0.007462686567164179
"('PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",3,122,0.867093105899076,0.00867093105899076
"('PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",3,128,0.9097370291400142,0.009097370291400142
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",3,165,1.1727078891257996,0.011727078891257996
"('72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES')",2,243,1.7270788912579957,0.017270788912579958
"('72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",3,126,0.8955223880597015,0.008955223880597015
"('60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",4,103,0.7320540156361052,0.007320540156361052
"('72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES')",3,138,0.9808102345415779,0.009808102345415778
"('60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES')",4,107,0.7604832977967306,0.007604832977967307
"('60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES')",3,173,1.2295664534470503,0.012295664534470504
"('PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",2,279,1.982942430703625,0.01982942430703625
"('PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",3,153,1.0874200426439231,0.010874200426439232
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",4,112,0.7960199004975124,0.007960199004975124
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",3,189,1.3432835820895521,0.013432835820895522
"('PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES')",2,292,2.0753375977256576,0.020753375977256575
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES')",3,196,1.3930348258706469,0.013930348258706468
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES')",2,357,2.5373134328358207,0.025373134328358207
"('FELTCRAFT BUTTERFLY HEARTS',)",1,613,4.35678749111585,0.043567874911158495
"('FELTCRAFT BUTTERFLY HEARTS', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,164,1.1656005685856432,0.011656005685856433
"('FELTCRAFT BUTTERFLY HEARTS', 'PINK CREAM FELT CRAFT TRINKET BOX')",2,191,1.357498223169865,0.01357498223169865
"('FELTCRAFT 6 FLOWER FRIENDS', 'FELTCRAFT BUTTERFLY HEARTS')",2,285,2.025586353944563,0.02025586353944563
"('VICTORIAN GLASS HANGING T-LIGHT',)",1,615,4.371002132196162,0.04371002132196162
"('REGENCY CAKESTAND 3 TIER', 'VICTORIAN GLASS HANGING T-LIGHT')",2,100,0.7107320540156361,0.007107320540156361
"('ASSORTED COLOUR BIRD ORNAMENT', 'VICTORIAN GLASS HANGING T-LIGHT')",2,124,0.8813077469793886,0.008813077469793887
"('VICTORIAN GLASS HANGING T-LIGHT', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,202,1.4356787491115848,0.014356787491115849
"('ANTIQUE SILVER TEA GLASS ETCHED',)",1,626,4.4491826581378815,0.04449182658137882
"('ANTIQUE SILVER TEA GLASS ETCHED', 'REGENCY CAKESTAND 3 TIER')",2,101,0.7178393745557924,0.007178393745557924
"('ANTIQUE SILVER TEA GLASS ETCHED', 'ASSORTED COLOUR BIRD ORNAMENT')",2,155,1.1016346837242361,0.01101634683724236
"('ANTIQUE SILVER TEA GLASS ETCHED', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,166,1.179815209665956,0.01179815209665956
"('JUMBO BAG PINK VINTAGE PAISLEY',)",1,632,4.49182658137882,0.0449182658137882
